2020-01-01,383,0,0,1230
2020-01-02,984,1119,0,2468
2020-01-03,483,1,0,1361
2020-01-04,1858,0,0,5108
2020-01-05,1100,0,0,3641
2020-01-06,830,0,0,2487
2020-01-07,612,0,0,1865
2020-01-08,443,0,0,1446
2020-01-09,174,0,0,612
2020-01-10,117,1,0,399
2020-01-11,230,0,0,723
2020-01-12,326,0,0,1199
2020-01-13,199,0,0,727
2020-01-14,150,0,0,772
2020-01-15,148,1,0,684
2020-01-16,68,0,0,373
2020-01-17,149,1,0,263
2020-01-18,219,1,0,552
2020-01-19,207,2,0,690
2020-01-20,320,11,0,868
2020-01-21,243,1,0,808
2020-01-22,391,8,0,738
2020-01-23,536,16,0,496
2020-01-24,750,14,0,468
2020-01-25,900,26,0,652
2020-01-26,1858,49,0,734
2020-01-27,1598,2,0,752
2020-01-28,1858,38,0,853
2020-01-29,2087,42,0,816
2020-01-30,2231,46,0,711
2020-01-31,2782,103,1,956
2020-02-01,3079,65,0,1073
2020-02-02,3411,66,0,1027
2020-02-03,4055,72,0,1121
2020-02-04,4018,70,0,1366
2020-02-05,3247,85,1,823
2020-02-06,3486,87,1,996
2020-02-07,2749,100,0,2156
2020-02-08,3103,107,1,2600
2020-02-09,2583,101,1,1927
2020-02-10,2148,5,0,2189
2020-02-11,15277,253,0,2295
2020-02-12,4223,152,0,1865
2020-02-13,2724,144,0,1760
2020-02-14,2110,105,5,1279
2020-02-15,2191,98,1,3448
2020-02-16,2017,139,0,2269
2020-02-17,1940,114,3,4396
2020-02-18,565,125,2,3520
2020-02-19,1202,1,4,3909
2020-02-20,1144,209,1,7034
2020-02-21,1002,3,0,10329
2020-02-22,647,159,1,5736
2020-02-23,870,76,0,8348
2020-02-24,1087,63,5,9572
2020-02-25,1084,43,0,19854
2020-02-26,1222,60,4,29889
2020-02-27,1772,66,44,28531
2020-02-28,1796,41,2,19102
2020-02-29,1346,69,8,10346
2020-03-01,2521,71,35,17191
2020-03-02,2838,82,69,25294
2020-03-03,2281,89,24,34905
2020-03-04,3397,88,122,20223
2020-03-05,3588,109,145,44739
2020-03-06,3402,146,114,34370
2020-03-07,3628,130,76,29389
2020-03-08,4650,242,271,39264
2020-03-09,7031,234,222,36402
2020-03-10,6929,330,532,37263
2020-03-11,9658,393,386,81340
2020-03-12,11993,433,337,62920
2020-03-13,12105,554,185,77981
2020-03-14,12205,529,542,77548
2020-03-15,15370,822,434,107918
2020-03-16,18860,894,414,132159
2020-03-17,21707,963,1757,125306
2020-03-18,25801,1297,3117,218929
2020-03-19,29579,1392,2674,172714
2020-03-20,32714,1740,3152,202494
2020-03-21,31810,2087,3428,183439
2020-03-22,35344,2082,3876,210514
2020-03-23,44894,2433,3617,252230
2020-03-24,47950,2884,4776,256189
2020-03-25,53199,3093,5552,275407
2020-03-26,61781,3494,6807,352647
2020-03-27,61300,3857,7336,317927
2020-03-28,56137,3835,8844,286574
2020-03-29,57728,3883,8652,345708
2020-03-30,57679,4449,10572,334303
2020-03-31,72705,4966,12288,382940
2020-04-01,71636,5185,13328,609650
2020-04-02,71146,5389,15066,577226
2020-04-03,72168,5272,16740,496864
2020-04-04,68411,5423,17993,483753
2020-04-05,57794,5321,18010,481516
2020-04-06,70910,5752,20201,510145
2020-04-07,73019,6126,22911,592388
2020-04-08,79692,6299,27513,624420
2020-04-09,80828,5871,27387,640082
2020-04-10,76460,5983,29087,640606
2020-04-11,70456,6310,30232,516776
2020-04-12,61945,5098,30565,492741
2020-04-13,62459,5308,30736,560195
2020-04-14,71344,6395,33159,624084
2020-04-15,71443,6419,35321,663164
2020-04-16,79391,5958,37154,735572
2020-04-17,74999,7174,38846,724031
2020-04-18,72024,6092,40833,670004
2020-04-19,64185,5183,54817,625534
2020-04-20,70998,5571,41713,699514
2020-04-21,73803,6149,45553,765629
2020-04-22,76938,5533,47006,843983
2020-04-23,91135,5510,48133,935658
2020-04-24,81167,5557,49605,896438
2020-04-25,76242,6094,50463,799491
2020-04-26,64941,4409,49039,832746
2020-04-27,71850,4879,49574,881511
2020-04-28,72833,5646,52341,1079289
2020-04-29,76834,5738,53721,1173859
2020-04-30,83973,5673,58069,1244063
2020-05-01,81165,5323,56358,1122282
2020-05-02,78425,6206,56714,922379
2020-05-03,74152,4305,56130,999090
2020-05-04,75806,4400,56485,1113517
2020-05-05,76185,5841,60074,1189950
2020-05-06,90334,5881,67640,1231165
2020-05-07,89462,5570,64114,1320838
2020-05-08,89663,4988,64766,1245906
2020-05-09,84076,6161,64565,1118680
2020-05-10,71935,3915,63318,1117013
2020-05-11,79087,4277,62581,1271503
2020-05-12,85283,4988,67855,1401202
2020-05-13,84955,4740,70494,1474121
2020-05-14,101579,5501,66560,1533867
2020-05-15,96956,5248,73502,1465690
2020-05-16,94098,5380,71513,1302432
2020-05-17,74594,3940,71163,1265344
2020-05-18,94228,4345,73915,1407042
2020-05-19,101360,5043,73545,1534196
2020-05-20,105773,4873,78437,1539930
2020-05-21,106597,4921,78305,1606601
2020-05-22,110206,5328,79688,1561272
2020-05-23,95979,5025,76558,1356004
2020-05-24,88616,3878,86112,1225718
2020-05-25,92175,4114,73245,1470922
2020-05-26,97408,4563,76749,1655492
2020-05-27,106754,4961,81609,1703097
2020-05-28,121912,5128,86470,1778043
2020-05-29,119307,4891,86429,1690845
2020-05-30,123156,5226,86298,1501839
2020-05-31,99207,3921,81189,1461081
2020-06-01,97800,4285,77752,1637886
2020-06-02,118088,5115,86000,1848586
2020-06-03,124650,5416,88065,1978035
2020-06-04,125942,5402,89820,1983764
2020-06-05,132357,4928,86891,1883925
2020-06-06,124065,4828,84530,1637510
2020-06-07,106541,4486,80809,1551882
2020-06-08,110561,4587,80295,1762309
2020-06-09,129193,5165,96749,1980696
2020-06-10,140624,5416,90703,2054557
2020-06-11,142990,5443,96307,2027026
2020-06-12,143773,4743,96479,1953614
2020-06-13,132984,4995,91236,1657557
2020-06-14,117432,4531,85393,1648872
2020-06-15,125750,6155,99170,1959652
2020-06-16,148230,5259,106994,2096797
2020-06-17,148265,5561,99138,2186345
2020-06-18,142674,5421,96746,2258286
2020-06-19,183539,5400,104020,2116055
2020-06-20,157025,5221,91615,1787610
2020-06-21,127238,4175,106470,1726599
2020-06-22,143502,4323,99790,2139097
2020-06-23,174255,5441,120676,2285478
2020-06-24,177758,5107,116704,2382668
2020-06-25,188677,5296,104108,2436045
2020-06-26,198210,5136,104641,2279916
2020-06-27,178102,5161,98321,2035272
2020-06-28,156578,4352,97664,1988490
2020-06-29,170295,4685,103182,2317301
2020-06-30,184295,5492,113994,2502247
2020-07-01,214472,5228,118211,2558206
2020-07-02,214619,5591,106957,2494421
2020-07-03,215544,5821,96999,2283823
2020-07-04,194430,5210,89355,1687750
2020-07-05,165348,4716,110419,1743184
2020-07-06,177758,5070,103052,2416560
2020-07-07,214840,5876,132339,2621425
2020-07-08,227164,6129,128279,2783569
2020-07-09,227548,5854,117526,2844173
2020-07-10,240248,6008,109171,2609215
2020-07-11,223429,5751,106463,2277637
2020-07-12,194141,5078,105328,2244011
2020-07-13,197283,5516,115420,2628731
2020-07-14,235975,6091,138627,2729720
2020-07-15,246776,6639,132286,2917960
2020-07-16,250441,6669,126706,2965105
2020-07-17,246919,7188,111249,2815863
2020-07-18,229882,6055,108324,2402820
2020-07-19,202787,5484,116053,2366026
2020-07-20,209884,5764,124198,2792793
2020-07-21,253206,7726,144399,2980684
2020-07-22,297589,6671,152696,3025860
2020-07-23,289621,6978,127621,3047384
2020-07-24,283807,6721,112121,2916107
2020-07-25,256181,6281,114475,2425247
2020-07-26,209759,5602,104933,2544192
2020-07-27,227242,6213,124691,2906715
2020-07-28,265453,6469,145817,3060078
2020-07-29,304096,7087,157190,3170809
2020-07-30,295310,6916,130295,3342879
2020-07-31,287585,6797,111660,2958401
2020-08-01,252476,6661,114524,2490034
2020-08-02,216132,5570,108568,2429987
2020-08-03,217521,6026,120014,3036783
2020-08-04,277220,6926,151374,3150346
2020-08-05,291359,7069,142939,3307761
2020-08-06,288784,6977,153623,3448789
2020-08-07,294447,6719,80504,3145521
2020-08-08,265065,6622,118851,2793512
2020-08-09,208546,5559,118567,2650253
2020-08-10,233609,5693,139747,3227983
2020-08-11,299585,6743,175171,3488612
2020-08-12,291945,6866,164396,3588370
2020-08-13,301464,6922,145478,3693265
2020-08-14,288453,6187,126669,3467142
2020-08-15,256292,6022,120590,2847655
2020-08-16,213514,5339,127359,2862378
2020-08-17,233698,5843,147131,3478781
2020-08-18,270925,6393,173927,3693569
2020-08-19,291277,6718,164670,3838002
2020-08-20,287822,6289,142535,3691800
2020-08-21,266918,6037,116929,3374300
2020-08-22,254639,5831,139009,2674710
2020-08-23,209440,5083,132100,2765747
2020-08-24,230716,5432,140691,3581355
2020-08-25,286411,6377,170708,3747649
2020-08-26,294619,6171,162931,3941647
2020-08-27,290650,6066,141242,3971293
2020-08-28,294511,5935,133147,3742978
2020-08-29,265592,5626,131584,3394629
2020-08-30,212620,4637,124565,3105529
2020-08-31,270115,5197,164842,3789433
2020-09-01,287999,6087,163073,4052279
2020-09-02,300950,6204,152660,4323157
2020-09-03,299275,5900,139392,4335219
2020-09-04,326344,5922,133417,3927445
2020-09-05,263892,9136,119528,3419794
2020-09-06,217579,6530,122342,2713714
2020-09-07,241536,4821,141056,3548227
2020-09-08,270627,5101,146848,4258444
2020-09-09,306574,6030,161153,4336768
2020-09-10,313133,5841,154285,4499213
2020-09-11,324570,5597,142003,4220129
2020-09-12,288719,5303,129594,3556442
2020-09-13,234090,4797,121508,3396199
2020-09-14,267622,5122,142526,4073440
2020-09-15,309203,5968,155577,4504725
2020-09-16,322403,6211,148539,4600299
2020-09-17,326978,5764,135960,4534024
2020-09-18,334904,5775,187746,4109604
2020-09-19,291195,5377,138106,3718519
2020-09-20,234353,4382,136553,3137306
2020-09-21,273523,4992,145664,4038115
2020-09-22,321909,5647,172805,4383422
2020-09-23,325865,5825,163014,4690800
2020-09-24,330230,5619,148728,4938460
2020-09-25,331609,5657,136225,4579992
2020-09-26,290100,5405,127516,3501554
2020-09-27,235700,4349,124934,3096883
2020-09-28,272233,4871,140090,4256314
2020-09-29,320927,5788,169584,4549208
2020-09-30,334156,5869,163821,4985896
2020-10-01,336931,5609,149554,4675954
2020-10-02,336000,5530,131823,3975456
2020-10-03,301080,5008,130086,3371850
2020-10-04,247386,4749,126702,3631120
2020-10-05,291296,4920,145959,4519844
2020-10-06,352869,5773,173688,5095481
2020-10-07,362576,6137,154023,5133183
2020-10-08,373617,5673,138892,5211279
2020-10-09,377613,5489,135721,5045932
2020-10-10,338675,5278,136894,4001203
2020-10-11,280053,4557,136435,3792177
2020-10-12,309792,4753,147218,4258207
2020-10-13,359722,5109,157100,5021952
2020-10-14,403307,6008,169927,5165659
2020-10-15,422617,5934,161349,5156346
2020-10-16,424407,6262,152265,4896986
2020-10-17,371478,5315,148059,4147487
2020-10-18,316308,5064,146590,3917469
2020-10-19,394240,5742,163350,4931273
2020-10-20,437065,6474,174046,5407121
2020-10-21,476587,6729,168561,6017504
2020-10-22,496783,6577,155690,6010952
2020-10-23,494701,6401,152887,5500217
2020-10-24,447308,6153,162046,4487041
2020-10-25,385831,5844,159951,4219427
2020-10-26,456598,6295,173710,5195857
2020-10-27,519617,7186,185845,5629166
2020-10-28,542160,7524,175181,5790810
2020-10-29,553024,7525,174453,6039294
2020-10-30,554062,7286,172203,5542069
2020-10-31,470150,7224,170415,4668330
2020-11-01,420246,6669,165307,4238515
2020-11-02,507481,7404,175110,5104998
2020-11-03,556242,8757,188871,5912036
2020-11-04,590941,9094,199496,6109325
2020-11-05,624329,9041,201410,6163507
2020-11-06,582478,8603,203643,5788222
2020-11-07,583146,7953,187717,4989111
2020-11-08,470887,7425,187775,4566268
2020-11-09,532838,8540,198780,5521879
2020-11-10,605467,9317,222977,6049094
2020-11-11,646263,9594,228751,6117792
2020-11-12,639372,10047,219219,6454080
2020-11-13,628596,9370,204359,5770116
2020-11-14,559448,9926,218638,4805917
2020-11-15,480712,8313,197654,4817710
2020-11-16,531145,8980,215708,5601066
2020-11-17,647545,10748,233873,6174682
2020-11-18,636685,11259,235132,6428874
2020-11-19,650034,11026,226751,6616214
2020-11-20,646071,10518,231202,6161204
2020-11-21,558180,10111,219822,5250521
2020-11-22,469188,9228,204967,5033349
2020-11-23,524862,10260,228992,5961565
2020-11-24,593388,11407,245632,6480928
2020-11-25,644561,11688,265546,5953904
2020-11-26,596007,11116,244695,6044614
2020-11-27,592599,10556,237509,5693817
2020-11-28,538976,10185,255005,5123638
2020-11-29,463660,8818,231521,4775776
2020-11-30,524456,10383,243631,5698025
2020-12-01,626419,12031,285205,6328949
2020-12-02,661788,12170,290727,6095945
2020-12-03,670118,12815,265901,6211530
2020-12-04,661175,11458,260189,6108827
2020-12-05,582082,10845,257364,5194135
2020-12-06,501810,9168,234903,4971083
2020-12-07,554759,10716,248661,5929795
2020-12-08,662775,11980,294726,6457772
2020-12-09,680755,12877,302840,6648998
2020-12-10,669132,12589,281939,5724991
2020-12-11,693273,12473,270213,5227367
2020-12-12,598206,11399,258216,5173964
2020-12-13,503314,9617,238819,5074288
2020-12-14,585676,11011,263931,5895807
2020-12-15,654491,13041,297769,6227343
2020-12-16,734321,13235,316552,7030527
2020-12-17,730682,13428,299393,6851128
2020-12-18,690055,12295,272776,6700826
2020-12-19,588854,11731,275960,5636957
2020-12-20,515253,10018,262963,5536499
2020-12-21,583128,11512,279120,7031225
2020-12-22,668526,13166,321128,7687185
2020-12-23,680334,12422,303703,7164486
2020-12-24,612951,11505,308187,5622211
2020-12-25,453459,9949,275851,4495667
2020-12-26,442045,10012,250492,4476275
2020-12-27,461361,10166,254443,4574559
2020-12-28,569033,12221,287491,6115759
2020-12-29,740327,14434,307171,6889246
2020-12-30,757246,14005,340632,6648573
2020-12-31,672517,12748,324486,5574327
2021-01-01,542539,10926,302979,4431031
2021-01-02,544732,11152,256625,4237525
2021-01-03,543154,10462,257841,4452491
2021-01-04,626697,11925,285636,6453697
2021-01-05,788332,14202,316303,7020478
2021-01-06,783779,14376,353183,7118046
2021-01-07,827220,14987,342354,7002305
2021-01-08,782994,13465,334126,6418511
2021-01-09,674419,13459,285232,5234762
2021-01-10,568099,11665,282424,5255813
2021-01-11,622426,13260,274494,6801514
2021-01-12,725500,15361,315964,9686456
2021-01-13,731191,15683,347103,7014273
2021-01-14,716656,14896,293918,7296322
2021-01-15,717997,13918,325566,6540296
2021-01-16,606309,14261,300661,5200738
2021-01-17,502637,12274,302725,4968901
2021-01-18,534160,13503,311218,6519418
2021-01-19,619952,15006,310027,7078327
2021-01-20,650242,16096,333382,7732940
2021-01-21,627994,15986,361793,7184939
2021-01-22,618402,14549,342948,7097252
2021-01-23,522143,13928,303499,5471728
2021-01-24,412620,12050,283193,4991480
2021-01-25,480636,13287,317137,6437332
2021-01-26,569029,15354,317205,6716140
2021-01-27,586363,15560,348093,7032764
2021-01-28,561794,15279,386079,7100749
2021-01-29,551553,13732,377454,6671635
2021-01-30,461474,13137,340766,5257062
2021-01-31,365184,10769,325701,4808904
2021-02-01,417865,12101,324531,6270046
2021-02-02,486767,13586,330648,6602795
2021-02-03,480038,13428,343657,7160955
2021-02-04,485780,12895,384083,7039059
2021-02-05,453765,12510,366173,6205980
2021-02-06,388280,11435,350117,4701577
2021-02-07,316308,9164,313423,4636738
2021-02-08,339892,10530,323668,5996841
2021-02-09,411836,12118,331716,6534024
2021-02-10,429153,11897,339679,6190987
2021-02-11,415705,12051,379915,6723507
2021-02-12,395761,11115,372657,5953223
2021-02-13,341388,9687,343823,4494222
2021-02-14,265220,8239,318697,4352558
2021-02-15,304597,8725,320112,5625484
2021-02-16,366344,9644,325905,6108011
2021-02-17,383949,10097,354024,6372626
2021-02-18,383776,10092,384893,6638738
2021-02-19,381177,10157,374194,6437712
2021-02-20,345124,8873,344975,4936235
2021-02-21,281599,7389,323946,5049315
2021-02-22,318394,8350,331735,6320300
2021-02-23,414280,9564,322776,6609060
2021-02-24,425865,9491,340236,6815540
2021-02-25,424553,10465,382342,7007214
2021-02-26,411411,9321,369256,6672223
2021-02-27,364720,8530,347118,5221148
2021-02-28,286313,6855,356766,5039288
2021-03-01,329986,7818,326138,6532316
2021-03-02,410474,9037,346720,7055826
2021-03-03,433049,9353,375274,7192117
2021-03-04,443495,9025,379668,7374891
2021-03-05,430620,9301,361864,7248099
2021-03-06,377881,7884,349859,5213049
2021-03-07,347293,6783,341665,4684054
2021-03-08,339258,7714,372050,6315869
2021-03-09,433950,8955,333439,7424763
2021-03-10,470775,9756,371913,7566699
2021-03-11,465636,9539,382112,7674986
2021-03-12,476563,9114,356393,7572835
2021-03-13,421347,8257,353554,5073841
2021-03-14,346872,6765,337787,5284746
2021-03-15,374002,7820,356407,7460834
2021-03-16,515979,10287,374774,7890286
2021-03-17,545826,9745,429692,8263948
2021-03-18,549065,10176,416784,8066061
2021-03-19,537916,9751,387664,7425022
2021-03-20,489507,10842,369098,4444200
2021-03-21,395407,7186,356681,5751930
2021-03-22,453853,8718,384486,7656384
2021-03-23,554781,10930,407643,7588768
2021-03-24,632696,9732,443600,8462820
2021-03-25,630371,10222,438491,8616430
2021-03-26,606287,11558,434195,8108922
2021-03-27,559772,10271,390294,6044057
2021-03-28,445969,7919,388727,6985386
2021-03-29,486835,9533,382241,7547207
2021-03-30,626302,12039,407296,8217788
2021-03-31,685372,11982,463513,8740676
2021-04-01,663852,12201,458515,8125681
2021-04-02,602464,10684,431762,7581034
2021-04-03,539706,9480,396554,6082287
2021-04-04,509663,8153,377939,5814647
2021-04-05,526283,8542,402592,7066080
2021-04-06,668983,13083,450261,7883386
2021-04-07,731288,13499,495469,8756084
2021-04-08,813974,13655,479508,8684775
2021-04-09,765392,13016,450710,7986075
2021-04-10,694796,11058,428344,6683019
2021-04-11,580914,9228,403006,6888659
2021-04-12,656336,10514,412588,8088025
2021-04-13,802915,13849,459797,8259736
2021-04-14,815313,13271,500591,8361044
2021-04-15,817314,13581,481692,8161885
2021-04-16,839580,13203,446670,7687069
2021-04-17,784762,12665,444512,6239892
2021-04-18,668473,10434,416487,7164653
2021-04-19,730514,11762,428270,8204720
2021-04-20,882353,14440,471555,8437884
2021-04-21,902777,14751,503578,8988454
2021-04-22,874324,13421,488292,8973997
2021-04-23,863614,14119,436802,8302600
2021-04-24,797967,13752,436832,6635754
2021-04-25,672574,11039,437208,7153972
2021-04-26,753329,12541,434627,8241001
2021-04-27,877739,15224,473253,8411640
2021-04-28,885976,15130,524343,8818832
2021-04-29,880251,14746,511416,8806582
2021-04-30,839148,13866,475431,7673519
2021-05-01,746268,13475,450331,5924431
2021-05-02,648229,11064,432379,6124418
2021-05-03,719640,11788,436209,7691114
2021-05-04,844826,14350,464269,8076211
2021-05-05,845331,14178,514146,8730806
2021-05-06,823148,14179,502813,8660930
2021-05-07,817362,13695,484577,7630222
2021-05-08,715833,13151,471399,6318205
2021-05-09,604876,10918,440399,6720769
2021-05-10,654033,11819,447744,8031574
2021-05-11,751455,13583,454414,8292409
2021-05-12,723758,13439,510303,8528878
2021-05-13,696450,12702,497035,7862851
2021-05-14,666405,12821,472151,7015518
2021-05-15,594145,12329,464493,4250308
2021-05-16,515405,10823,438778,4898906
2021-05-17,560940,11566,439989,7913266
2021-05-18,655974,13401,478397,8284122
2021-05-19,640879,13032,505380,8741311
2021-05-20,636314,12838,520937,8663041
2021-05-21,601849,12172,481069,7844078
2021-05-22,534757,11810,455575,6716476
2021-05-23,432607,9410,449313,6921647
