,date,stringency_index,new_confirmed,new_deceased,population,covid_severity
0,2020-01-01,38.9,383.0,0.0,7327954606.0,5.226560760712223e-08
1,2020-01-02,58.33,984.0,1119.0,7725463980.0,1.5758276825206297e-06
2,2020-01-03,63.89,481.0,0.0,7725463980.0,6.226163260164472e-08
3,2020-01-04,63.89,1858.0,0.0,7725463980.0,2.4050335420760064e-07
4,2020-01-05,66.67,1100.0,0.0,7725463980.0,1.423862699829713e-07
5,2020-01-06,80.56,830.0,0.0,7725463980.0,1.0743691280533289e-07
6,2020-01-07,83.34,612.0,0.0,7725463980.0,7.92185429359804e-08
7,2020-01-08,86.12,443.0,0.0,7725463980.0,5.7342834184051166e-08
8,2020-01-09,86.12,174.0,0.0,7725463980.0,2.2522919070033644e-08
9,2020-01-10,86.12,117.0,1.0,7725463980.0,1.643914207985214e-08
10,2020-01-11,86.12,230.0,0.0,7725463980.0,2.977167463280309e-08
11,2020-01-12,86.12,326.0,0.0,7725463980.0,4.219811274040786e-08
12,2020-01-13,86.12,199.0,0.0,7725463980.0,2.575897066055572e-08
13,2020-01-14,86.12,150.0,0.0,7725463980.0,1.941630954313245e-08
14,2020-01-15,100.0,148.0,1.0,7749280755.0,2.038898899075957e-08
15,2020-01-16,116.67,68.0,0.0,7725463980.0,8.802060326220045e-09
16,2020-01-17,116.67,149.0,1.0,7749280755.0,2.05180332248783e-08
17,2020-01-18,122.22,219.0,1.0,7749280755.0,2.95511296131895e-08
18,2020-01-19,133.33,207.0,2.0,7749280755.0,2.929304114495204e-08
19,2020-01-20,161.12,320.0,11.0,7749280755.0,5.548902067105452e-08
20,2020-01-21,211.13,243.0,1.0,7749280755.0,3.264819123203906e-08
21,2020-01-22,326.40999999999997,391.0,8.0,7749280755.0,6.07798342699225e-08
22,2020-01-23,431.06,536.0,16.0,7756777743.0,8.972798023355715e-08
23,2020-01-24,488.47999999999985,750.0,14.0,7756777743.0,1.147383655285429e-07
24,2020-01-25,524.6,900.0,26.0,7749280755.0,1.4969131157772849e-07
25,2020-01-26,587.5699999999998,1858.0,49.0,7756777743.0,3.0270301377642555e-07
26,2020-01-27,693.1499999999993,1598.0,2.0,7749280755.0,2.0879357080410747e-07
27,2020-01-28,766.2899999999993,1858.0,38.0,7749280755.0,2.88800995957721e-07
28,2020-01-29,868.1499999999994,2087.0,42.0,7756777743.0,3.232012161573675e-07
29,2020-01-30,953.3299999999994,2231.0,46.0,7756777743.0,3.46922406334055e-07
30,2020-01-31,1047.7399999999996,2782.0,103.0,7756777743.0,4.914411790952871e-07
31,2020-02-01,1121.8099999999997,3079.0,65.0,7756777743.0,4.807408596134117e-07
32,2020-02-02,1169.049999999999,3411.0,66.0,7749280755.0,5.253390770973557e-07
33,2020-02-03,1236.629999999999,4055.0,72.0,7749280755.0,6.161862179169427e-07
34,2020-02-04,1269.9699999999991,4018.0,70.0,7756777743.0,6.082422568131072e-07
35,2020-02-05,1315.3399999999992,3247.0,85.0,7756777743.0,5.281832399667868e-07
36,2020-02-06,1340.339999999999,3486.0,87.0,7756777743.0,5.615733935307111e-07
37,2020-02-07,1409.7999999999988,2749.0,100.0,7756777743.0,4.833192498500082e-07
38,2020-02-08,1420.9199999999987,3103.0,107.0,7749280755.0,5.385015889774663e-07
39,2020-02-09,1426.4699999999987,2583.0,101.0,7756777743.0,4.632078060045558e-07
40,2020-02-10,1424.6199999999997,2148.0,5.0,7756777743.0,2.8336508700195203e-07
41,2020-02-11,1460.7199999999998,15277.0,253.0,7756777743.0,2.295669747153667e-06
42,2020-02-12,1482.9399999999994,4223.0,152.0,7756777743.0,7.403847564386763e-07
43,2020-02-13,1491.2699999999977,2724.0,144.0,7756777743.0,5.36820847259385e-07
44,2020-02-14,1496.829999999999,2110.0,105.0,7756777743.0,4.073856573822422e-07
45,2020-02-15,1504.2299999999989,2191.0,98.0,7749280755.0,4.091992663904974e-07
46,2020-02-16,1504.2299999999984,2017.0,139.0,7756777743.0,4.392287768042086e-07
47,2020-02-17,1507.0099999999993,1940.0,114.0,7757427085.0,3.970388591799442e-07
48,2020-02-18,1518.1099999999992,565.0,125.0,7756777743.0,2.3398891397112962e-07
49,2020-02-19,1523.6599999999987,1202.0,1.0,7756777743.0,1.5625044833774607e-07
50,2020-02-20,1543.1099999999985,1144.0,209.0,7757427085.0,4.1689080213894143e-07
51,2020-02-21,1612.5699999999993,1002.0,3.0,7749280755.0,1.3317364961053086e-07
52,2020-02-22,1641.2699999999995,647.0,159.0,7756777743.0,2.883929479633151e-07
53,2020-02-23,1706.5299999999988,870.0,76.0,7756777743.0,2.1013880428261228e-07
54,2020-02-24,1751.9199999999994,1087.0,63.0,7757427085.0,2.213362731207676e-07
55,2020-02-25,1874.1299999999987,1084.0,43.0,7756777743.0,1.9518414091035275e-07
56,2020-02-26,1902.8399999999986,1222.0,60.0,7757427085.0,2.3487168877462933e-07
57,2020-02-27,1988.919999999999,1772.0,66.0,7756777743.0,3.135322527701307e-07
58,2020-02-28,2059.2799999999993,1796.0,41.0,7757427085.0,2.8437263745160936e-07
59,2020-02-29,2132.879999999999,1346.0,69.0,7756777743.0,2.624801260855206e-07
60,2020-03-01,2234.7299999999987,2521.0,71.0,7756777743.0,4.1653894272215967e-07
61,2020-03-02,2317.1199999999985,2838.0,82.0,7756777743.0,4.715875742734943e-07
62,2020-03-03,2371.7700000000004,2281.0,89.0,7749280755.0,4.091992663904974e-07
63,2020-03-04,2452.330000000001,3397.0,88.0,7757427085.0,5.51342597633968e-07
64,2020-03-05,2655.099999999999,3588.0,109.0,7749280755.0,6.036689272074257e-07
65,2020-03-06,2762.4999999999986,3402.0,146.0,7756777743.0,6.268066665166018e-07
66,2020-03-07,2818.05,3628.0,130.0,7757427085.0,6.352621746879107e-07
67,2020-03-08,2918.529999999998,4650.0,242.0,7756777743.0,9.114609486368521e-07
68,2020-03-09,3070.8299999999986,7031.0,234.0,7756777743.0,1.2081047453572758e-06
69,2020-03-10,3409.220000000001,6929.0,330.0,7756777743.0,1.3187176865072645e-06
70,2020-03-11,3758.779999999998,9658.0,393.0,7756777743.0,1.7517583267436415e-06
71,2020-03-12,4327.780000000001,11993.0,433.0,7756777743.0,2.104353191598209e-06
72,2020-03-13,5156.440000000002,12105.0,554.0,7756777743.0,2.274784786237235e-06
73,2020-03-14,5621.699999999998,12205.0,529.0,7756777743.0,2.255446859462762e-06
74,2020-03-15,6087.87,15370.0,822.0,7756777743.0,3.041211284065536e-06
75,2020-03-16,7467.159999999995,18860.0,894.0,7757427085.0,3.5836624302605354e-06
76,2020-03-17,8085.67,21707.0,963.0,7757427085.0,4.039612574714906e-06
77,2020-03-18,8917.099999999995,25801.0,1297.0,7757427085.0,4.997920003008317e-06
78,2020-03-19,9596.740000000002,29578.0,1392.0,7757427085.0,5.607271524873121e-06
79,2020-03-20,10192.579999999998,32714.0,1740.0,7756777743.0,6.460672415839774e-06
80,2020-03-21,10687.929999999993,31810.0,2087.0,7756777743.0,6.791479883195101e-06
81,2020-03-22,11021.300000000003,35344.0,2082.0,7757427085.0,7.240029378890385e-06
82,2020-03-23,11652.299999999997,44893.0,2433.0,7757427085.0,8.923448360069245e-06
83,2020-03-24,12079.649999999996,47949.0,2884.0,7757427085.0,9.89877173947037e-06
84,2020-03-25,12424.130000000001,53199.0,3093.0,7757427085.0,1.084496174803556e-05
85,2020-03-26,12745.420000000002,61778.0,3494.0,7757427085.0,1.2467793630573326e-05
86,2020-03-27,13103.769999999999,61300.0,3857.0,7757427085.0,1.2874113917630204e-05
87,2020-03-28,13363.939999999999,56134.0,3835.0,7757427085.0,1.2179811548947354e-05
88,2020-03-29,13563.010000000007,57728.0,3883.0,7757427085.0,1.244716823529125e-05
89,2020-03-30,13900.049999999994,57679.0,4449.0,7757427085.0,1.3170475066089519e-05
90,2020-03-31,14008.399999999996,72705.0,4966.0,7757427085.0,1.5773915585569437e-05
91,2020-04-01,14173.230000000003,71634.0,5185.0,7757427085.0,1.5918164443823453e-05
92,2020-04-02,14204.699999999997,71146.0,5389.0,7756777743.0,1.611958008115381e-05
93,2020-04-03,14291.259999999995,72167.0,5272.0,7756777743.0,1.6100371073891166e-05
94,2020-04-04,14368.099999999999,68409.0,5423.0,7757427085.0,1.5809236574989993e-05
95,2020-04-05,14410.68,57794.0,5321.0,7757427085.0,1.4309383611821599e-05
96,2020-04-06,14464.389999999992,70910.0,5752.0,7756777743.0,1.655713290430423e-05
97,2020-04-07,14510.229999999996,73019.0,6126.0,7756777743.0,1.7311183128996868e-05
98,2020-04-08,14588.919999999998,79692.0,6299.0,7757427085.0,1.8392954060231428e-05
99,2020-04-09,14630.590000000004,80828.0,5871.0,7756777743.0,1.798917084170991e-05
100,2020-04-10,14700.97,76460.0,5983.0,7756777743.0,1.7570440267286644e-05
101,2020-04-11,14718.579999999998,70456.0,6310.0,7756777743.0,1.7217974321943904e-05
102,2020-04-12,14712.089999999997,61945.0,5098.0,7756777743.0,1.4558235873382817e-05
103,2020-04-13,14771.360000000004,62459.0,5308.0,7757427085.0,1.4893984659347913e-05
104,2020-04-14,14742.650000000005,71344.0,6395.0,7756777743.0,1.744203643350414e-05
105,2020-04-15,14747.270000000004,71443.0,6419.0,7757427085.0,1.748427648933551e-05
106,2020-04-16,14762.56,79391.0,5958.0,7757427085.0,1.79145737984078e-05
107,2020-04-17,14767.190000000002,74999.0,7174.0,7756777743.0,1.8917520246396468e-05
108,2020-04-18,14794.050000000003,72024.0,6092.0,7757427085.0,1.7137640939876137e-05
109,2020-04-19,14782.0,64185.0,5183.0,7756777743.0,1.4956597164936971e-05
110,2020-04-20,14631.98999999999,70998.0,5571.0,7749930097.0,1.6349566823712216e-05
111,2020-04-21,14607.929999999995,73803.0,6149.0,7756777743.0,1.7441907513992307e-05
112,2020-04-22,14598.210000000003,76938.0,5533.0,7757427085.0,1.705049864480937e-05
113,2020-04-23,14583.39,91135.0,5510.0,7757427085.0,1.8850966744214006e-05
114,2020-04-24,14576.439999999997,81167.0,5557.0,7749930097.0,1.764364301207451e-05
115,2020-04-25,14575.500000000002,76242.0,6094.0,7756777743.0,1.7685436471838846e-05
116,2020-04-26,14563.460000000001,64941.0,4409.0,7749930097.0,1.4068643024561721e-05
117,2020-04-27,14510.630000000005,71850.0,4879.0,7749930097.0,1.5566592019546057e-05
118,2020-04-28,14516.190000000008,72833.0,5646.0,7749930097.0,1.66831182193565e-05
119,2020-04-29,14506.919999999998,76834.0,5738.0,7757427085.0,1.7301355014927608e-05
120,2020-04-30,14471.75,83973.0,5673.0,7749930097.0,1.8155389563380213e-05
121,2020-05-01,14426.380000000003,81165.0,5323.0,7757427085.0,1.7324687493340454e-05
122,2020-05-02,14411.55,78425.0,6206.0,7749930097.0,1.812726027740325e-05
123,2020-05-03,14386.11,74152.0,4305.0,7749280755.0,1.5124242327183564e-05
124,2020-05-04,14164.33,75806.0,4400.0,7757427085.0,1.544403816977675e-05
125,2020-05-05,14128.240000000003,76185.0,5841.0,7749280755.0,1.736870869121066e-05
126,2020-05-06,14051.39000000001,90334.0,5881.0,7749280755.0,1.9246173253404084e-05
127,2020-05-07,14027.319999999994,89462.0,5570.0,7757427085.0,1.8712647687103592e-05
128,2020-05-08,13951.410000000007,89663.0,4988.0,7749280755.0,1.8007219561630144e-05
129,2020-05-09,13948.650000000003,84076.0,6161.0,7749280755.0,1.879993829182151e-05
130,2020-05-10,13965.310000000009,71935.0,3915.0,7756777743.0,1.4321023971615942e-05
131,2020-05-11,13811.109999999999,79087.0,4277.0,7749930097.0,1.572362569401379e-05
132,2020-05-12,13782.880000000003,85283.0,4988.0,7749930097.0,1.744054440598395e-05
133,2020-05-13,13750.939999999999,84955.0,4740.0,7756777743.0,1.706314198823629e-05
134,2020-05-14,13641.230000000003,101579.0,5501.0,7757427085.0,2.0185687636405286e-05
135,2020-05-15,13608.350000000004,96956.0,5248.0,7756777743.0,1.9265216169801504e-05
136,2020-05-16,13581.490000000003,94098.0,5380.0,7749280755.0,1.9085384137692143e-05
137,2020-05-17,13525.480000000001,74594.0,3940.0,7757427085.0,1.4694820686155377e-05
138,2020-05-18,13348.21,94228.0,4345.0,7749280755.0,1.776655206499871e-05
139,2020-05-19,13348.210000000001,101360.0,5043.0,7749280755.0,1.9587624296882247e-05
140,2020-05-20,13333.380000000001,105773.0,4873.0,7749930097.0,1.9936050785775237e-05
141,2020-05-21,13300.060000000001,106595.0,4921.0,7756777743.0,2.008630454064565e-05
142,2020-05-22,13277.34,110205.0,5328.0,7756777743.0,2.1076406391498693e-05
143,2020-05-23,13242.170000000002,95978.0,5025.0,7749280755.0,1.8869880266713862e-05
144,2020-05-24,13236.610000000004,88615.0,3878.0,7749280755.0,1.6439590205555794e-05
145,2020-05-25,13144.49,92175.0,4114.0,7749280755.0,1.7203532071538685e-05
146,2020-05-26,13091.699999999997,97408.0,4563.0,7749280755.0,1.845822915987511e-05
147,2020-05-27,13050.960000000001,106753.0,4961.0,7756777743.0,2.015824162824669e-05
148,2020-05-28,13046.340000000002,121911.0,5128.0,7749280755.0,2.2349299951257218e-05
149,2020-05-29,12999.090000000007,119307.0,4891.0,7756777743.0,2.1686453521477417e-05
150,2020-05-30,12953.72,123156.0,5226.0,7756777743.0,2.2614545087140315e-05
151,2020-05-31,12892.600000000002,99206.0,3921.0,7756777743.0,1.7844523149436847e-05
152,2020-06-01,12536.58,97799.0,4285.0,7756777743.0,1.8132400419352842e-05
153,2020-06-02,12448.15,118088.0,5115.0,7756777743.0,2.1818080343055668e-05
154,2020-06-03,12433.320000000005,124650.0,5416.0,7749280755.0,2.307439950277037e-05
155,2020-06-04,12424.05,125942.0,5402.0,7756777743.0,2.3200613187918693e-05
156,2020-06-05,12339.800000000007,132357.0,4928.0,7756777743.0,2.341655337023365e-05
157,2020-06-06,12274.070000000002,124061.0,4828.0,7756777743.0,2.221811758826361e-05
158,2020-06-07,12233.330000000007,106541.0,4486.0,7756777743.0,1.9518543010547106e-05
159,2020-06-08,12047.209999999995,110559.0,4587.0,7756777743.0,2.016675031602746e-05
160,2020-06-09,12005.539999999997,129193.0,5165.0,7749280755.0,2.3336746430733752e-05
161,2020-06-10,11962.029999999993,140624.0,5416.0,7749280755.0,2.5135752098582986e-05
162,2020-06-11,11907.389999999994,142990.0,5443.0,7749280755.0,2.5475912699719963e-05
163,2020-06-12,11899.500000000004,143773.0,4743.0,7756777743.0,2.464979742039774e-05
164,2020-06-13,11911.539999999997,132983.0,4995.0,7756777743.0,2.35836330575651e-05
165,2020-06-14,11902.279999999992,117432.0,4531.0,7749280755.0,2.1000916748950592e-05
166,2020-06-15,11723.149999999992,125750.0,6155.0,7756777743.0,2.414662456572594e-05
167,2020-06-16,11661.109999999999,148228.0,5259.0,7749280755.0,2.591440500725541e-05
168,2020-06-17,11625.929999999998,148263.0,5561.0,7756777743.0,2.6283207635281604e-05
169,2020-06-18,11615.749999999996,142671.0,5421.0,7756777743.0,2.5381802408567477e-05
170,2020-06-19,11574.089999999995,183533.0,5400.0,7756777743.0,3.062263840347346e-05
171,2020-06-20,11556.499999999996,157025.0,5221.0,7756777743.0,2.6974474057713118e-05
172,2020-06-21,11508.359999999999,127228.0,4175.0,7756777743.0,2.1784561269979912e-05
173,2020-06-22,11442.179999999995,143494.0,4323.0,7756777743.0,2.407236692691196e-05
174,2020-06-23,11426.890000000001,174246.0,5441.0,7756777743.0,2.947821989696012e-05
175,2020-06-24,11411.17,177754.0,5107.0,7756777743.0,2.9499878374947528e-05
176,2020-06-25,11403.789999999995,188651.0,5296.0,7756777743.0,3.1148372172715485e-05
177,2020-06-26,11339.899999999996,198191.0,5136.0,7757427085.0,3.2169300112731903e-05
178,2020-06-27,11300.53,178087.0,5161.0,7756777743.0,2.9612425108774964e-05
179,2020-06-28,11292.189999999999,156512.0,4352.0,7756777743.0,2.578802779034325e-05
180,2020-06-29,11274.129999999997,170295.0,4685.0,7756777743.0,2.799422739628702e-05
181,2020-06-30,11252.339999999995,184240.0,5492.0,7756777743.0,3.083239044922058e-05
182,2020-07-01,11042.64,214436.0,5228.0,7756777743.0,3.43848965172032e-05
183,2020-07-02,11058.370000000006,214562.0,5591.0,7756777743.0,3.4869118203636015e-05
184,2020-07-03,11028.750000000004,215519.0,5821.0,7756777743.0,3.528900905366575e-05
185,2020-07-04,11039.39,194393.0,5210.0,7756777743.0,3.177775722946868e-05
186,2020-07-05,11030.58999999999,165275.0,4716.0,7756777743.0,2.7387016495568553e-05
187,2020-07-06,11010.220000000005,177704.0,5070.0,7756777743.0,2.9445732179979003e-05
188,2020-07-07,10987.079999999993,214786.0,5876.0,7756777743.0,3.5265416783000895e-05
189,2020-07-08,10964.850000000004,227142.0,6129.0,7756777743.0,3.718451263609965e-05
190,2020-07-09,10968.990000000005,227495.0,5854.0,7756777743.0,3.687549256624356e-05
191,2020-07-10,10937.49,240203.0,6008.0,7756777743.0,3.8712337770794886e-05
192,2020-07-11,10900.919999999998,223357.0,5751.0,7756777743.0,3.6209236529107036e-05
193,2020-07-12,10899.069999999992,194065.0,5078.0,7756777743.0,3.156529787397313e-05
194,2020-07-13,10853.249999999998,197280.0,5515.0,7756777743.0,3.254315237120234e-05
195,2020-07-14,10840.29,235879.0,6091.0,7756777743.0,3.8261892996461484e-05
196,2020-07-15,10867.61999999999,246704.0,6639.0,7756777743.0,4.036392563684675e-05
197,2020-07-16,10874.089999999998,250395.0,6669.0,7756777743.0,4.087844340855958e-05
198,2020-07-17,10832.909999999994,246794.0,7188.0,7756777743.0,4.108329651285717e-05
199,2020-07-18,10821.799999999992,229742.0,6053.0,7756777743.0,3.7421724537866525e-05
200,2020-07-19,10845.879999999996,202764.0,5481.0,7757427085.0,3.320353477740745e-05
201,2020-07-20,10790.32,209848.0,5764.0,7756777743.0,3.448442238033582e-05
202,2020-07-21,10732.900000000001,253086.0,7726.0,7756777743.0,4.2588045054934867e-05
203,2020-07-22,10654.179999999998,297572.0,6671.0,7756777743.0,4.6963057608391755e-05
204,2020-07-23,10660.659999999998,289542.0,6978.0,7756777743.0,4.6323616829715835e-05
205,2020-07-24,10675.009999999998,283738.0,6721.0,7756777743.0,4.5244044837652894e-05
206,2020-07-25,10678.709999999995,256094.0,6281.0,7756777743.0,4.111294800057803e-05
207,2020-07-26,10664.819999999996,209691.0,5602.0,7756777743.0,3.425533240781423e-05
208,2020-07-27,10630.089999999998,227167.0,6213.0,7756777743.0,3.729602801383244e-05
209,2020-07-28,10628.709999999995,265384.0,6468.0,7756777743.0,4.255168975259886e-05
210,2020-07-29,10613.890000000005,304030.0,7086.0,7756777743.0,4.8330635789882527e-05
211,2020-07-30,10635.179999999998,295233.0,6916.0,7756777743.0,4.697736767420487e-05
212,2020-07-31,10678.25,287490.0,6796.0,7756777743.0,4.582444047991076e-05
213,2020-08-01,10641.67,252406.0,6661.0,7756777743.0,4.1127386985902966e-05
214,2020-08-02,10641.659999999998,216020.0,5569.0,7756777743.0,3.502872055928134e-05
215,2020-08-03,10651.859999999999,217457.0,6026.0,7756777743.0,3.580314006684309e-05
216,2020-08-04,10675.000000000004,277150.0,6926.0,7756777743.0,4.465900809296915e-05
217,2020-08-05,10681.029999999999,291247.0,7066.0,7756777743.0,4.6656873767795925e-05
218,2020-08-06,10736.119999999988,288634.0,6976.0,7756777743.0,4.620397952273776e-05
219,2020-08-07,10777.779999999997,294397.0,6719.0,7756777743.0,4.661561952401039e-05
220,2020-08-08,10807.850000000002,264968.0,6619.0,7756777743.0,4.2692727698540685e-05
221,2020-08-09,10807.849999999995,208394.0,5559.0,7756777743.0,3.403268841088412e-05
222,2020-08-10,10766.19,233481.0,5692.0,7756777743.0,3.743835515489257e-05
223,2020-08-11,10762.48999999999,299408.0,6739.0,7756777743.0,4.72874191001556e-05
224,2020-08-12,10793.509999999997,291809.0,6862.0,7756777743.0,4.646633072931145e-05
225,2020-08-13,10809.249999999993,301280.0,6918.0,7756777743.0,4.7759522352476406e-05
226,2020-08-14,10787.489999999994,288272.0,6184.0,7756777743.0,4.513626812576316e-05
227,2020-08-15,10734.699999999992,256045.0,6020.0,7756777743.0,4.0770151018622525e-05
228,2020-08-16,10729.129999999992,213324.0,5337.0,7756777743.0,3.438206028794294e-05
229,2020-08-17,10730.529999999992,233578.0,5843.0,7756777743.0,3.7645528810403096e-05
230,2020-08-18,10725.439999999995,270724.0,6391.0,7756777743.0,4.314085192166115e-05
231,2020-08-19,10718.029999999993,291030.0,6715.0,7756777743.0,4.617639074720618e-05
232,2020-08-20,10717.120000000003,287507.0,6287.0,7756777743.0,4.5170431796398065e-05
233,2020-08-21,10748.599999999993,266607.0,6032.0,7756777743.0,4.2147269243988705e-05
234,2020-08-22,10745.820000000002,254323.0,5827.0,7756777743.0,4.029933696142001e-05
235,2020-08-23,10743.05,209264.0,5078.0,7756777743.0,3.352474553427462e-05
236,2020-08-24,10725.469999999994,230586.0,5428.0,7756777743.0,3.6724785656914495e-05
237,2020-08-25,10727.319999999994,286140.0,6377.0,7756777743.0,4.5110226384373534e-05
238,2020-08-26,10712.500000000004,294338.0,6169.0,7756777743.0,4.589895595774839e-05
