,date,mob_total,new_confirmed,new_deceased,population,covid_severity
707,2022-01-22,5639.0,2842235.0,7872.0,7756777743.0,0.00037656809267688204
708,2022-01-23,3942.0,2597904.0,6512.0,7756777743.0,0.00034331575407110386
709,2022-01-24,5061.0,3473289.0,9407.0,7756777743.0,0.00045990218080172726
710,2022-01-25,6188.0,3656332.0,10761.0,7756777743.0,0.00048524556519576945
711,2022-01-26,5793.0,3629122.0,10442.0,7756777743.0,0.00048132641203614285
712,2022-01-27,6021.0,3518957.0,10543.0,7756777743.0,0.00046725420272235844
713,2022-01-28,7048.0,3274985.0,11134.0,7756777743.0,0.000436563365897127
714,2022-01-29,7829.0,2689449.0,9837.0,7756777743.0,0.0003594042645499067
715,2022-01-30,7314.0,2364786.0,7749.0,7756777743.0,0.000314857029673694
716,2022-01-31,7837.0,2909428.0,10826.0,7756777743.0,0.00038903886381471634
717,2022-02-01,7351.0,3260342.0,12833.0,7756777743.0,0.0004368659399913916
718,2022-02-02,7498.0,3033280.0,11913.0,7756777743.0,0.00040640715828745385
719,2022-02-03,7122.0,3161274.0,11357.0,7756777743.0,0.00042219128979882647
720,2022-02-04,7496.0,2567758.0,10828.0,7756777743.0,0.0003449935125980572
721,2022-02-05,8771.0,2213805.0,10242.0,7756777743.0,0.0002986065962880329
722,2022-02-06,7704.0,1923479.0,8223.0,7756777743.0,0.0002585750251526834
723,2022-02-07,8450.0,2626105.0,11510.0,7749280755.0,0.00035373669978743726
724,2022-02-08,8454.0,2682090.0,13420.0,7749280755.0,0.0003634259861062422
725,2022-02-09,8771.0,2521320.0,11645.0,7749280755.0,0.00034038900943136625
726,2022-02-10,9322.0,2319686.0,10993.0,7749280755.0,0.00031352793592261585
727,2022-02-11,9763.0,2044367.0,11114.0,7749280755.0,0.0002781557499525645
728,2022-02-12,10906.0,1683007.0,8734.0,7749280755.0,0.00022845307273939387
729,2022-02-13,10549.0,1576981.0,7122.0,7749280755.0,0.0002126908357187273
730,2022-02-14,12997.0,1822190.0,10378.0,7749280755.0,0.0002485353235856532
731,2022-02-15,9552.0,2102004.0,11190.0,7749280755.0,0.00028569154609239605
732,2022-02-16,8990.0,2003547.0,10875.0,7749280755.0,0.00027257974859629406
733,2022-02-17,9267.0,1910977.0,10484.0,7749280755.0,0.00026012956088851885
734,2022-02-18,10383.0,1704078.0,10169.0,7749280755.0,0.00023302394855611344
735,2022-02-19,10280.0,1438614.0,8134.0,7749280755.0,0.00019614129982570234
736,2022-02-20,9080.0,1352245.0,6704.0,7749280755.0,0.00018315054582120375
737,2022-02-21,9566.0,1573314.0,7511.0,7749280755.0,0.00021271961258293576
738,2022-02-22,10501.0,1876844.0,10570.0,7749930097.0,0.00025581443641245786
739,2022-02-23,11114.0,1746409.0,9821.0,7749280755.0,0.00023803744609586028
740,2022-02-24,11431.0,1577475.0,9530.0,7749280755.0,0.000215861968727961
741,2022-02-25,12086.0,1448593.0,8368.0,7749280755.0,0.000197730995745811
742,2022-02-26,13415.0,1225639.0,7197.0,7749280755.0,0.000167448959590573
743,2022-02-27,12898.0,1192809.0,5597.0,7756777743.0,0.00016099197906333513
744,2022-02-28,12394.0,1429691.0,7800.0,7749930097.0,0.0001945425289169547
745,2022-03-01,11512.0,1585187.0,7589.0,7749280755.0,0.00021435240927724007
746,2022-03-02,12518.0,1665304.0,8600.0,7749280755.0,0.00022599568338907086
747,2022-03-03,14032.0,1662010.0,7269.0,7749930097.0,0.00022383427699193092
748,2022-03-04,15018.0,1495952.0,7226.0,7749280755.0,0.00020236871647580408
749,2022-03-05,15744.0,1348494.0,5943.0,7749280755.0,0.00018168447427738087
750,2022-03-06,15244.0,1274206.0,4893.0,7749280755.0,0.00017074307175492186
751,2022-03-07,14777.0,1668590.0,6194.0,7749280755.0,0.00022331491846948833
752,2022-03-08,15502.0,1901646.0,7134.0,7749280755.0,0.00025460246729697947
753,2022-03-09,15410.0,1769887.0,7416.0,7749280755.0,0.00023796363279394436
754,2022-03-10,16328.0,1797536.0,6507.0,7749280755.0,0.0002403585647349539
755,2022-03-11,16421.0,1861683.0,5868.0,7749280755.0,0.0002478117725649495
756,2022-03-12,17251.0,1378772.0,5287.0,7749280755.0,0.00018474514542220894
757,2022-03-13,18071.0,1535211.0,4174.0,7749280755.0,0.00020349643403776767
758,2022-03-14,17161.0,1669397.0,5653.0,7749280755.0,0.0002227209278598398
759,2022-03-15,17041.0,2214265.0,6160.0,7749280755.0,0.00029368725588262677
760,2022-03-16,16958.0,2057277.0,6240.0,7749280755.0,0.0002735320950440903
761,2022-03-17,16370.0,1767974.0,5647.0,7749280755.0,0.0002354339786725149
762,2022-03-18,16564.0,1752866.0,5053.0,7749280755.0,0.00023271785563278382
763,2022-03-19,17629.0,1217844.0,4523.0,7749280755.0,0.0001629924169652826
764,2022-03-20,18561.0,1388393.0,3756.0,7749280755.0,0.00018401101277430747
765,2022-03-21,17049.0,1821761.0,15862.0,7749280755.0,0.0002555567494082875
766,2022-03-22,17159.0,1817685.0,4975.0,7749280755.0,0.00024098171934151325
767,2022-03-23,16959.0,1699363.0,5368.0,7749280755.0,0.00022622009131220334
768,2022-03-24,17039.0,1648499.0,8869.0,7749930097.0,0.00022415544117907157
769,2022-03-25,17865.0,1429291.0,4133.0,7749280755.0,0.00018977516062392295
770,2022-03-26,18921.0,1064537.0,3746.0,7749280755.0,0.0001422063588661397
771,2022-03-27,19866.0,1451075.0,2989.0,7749280755.0,0.00019110999418164713
772,2022-03-28,18229.0,1447917.0,4401.0,7749930097.0,0.00019250844605392316
773,2022-03-29,17682.0,1585508.0,4213.0,7749280755.0,0.00021003729913254382
774,2022-03-30,17476.0,1454456.0,4700.0,7756777743.0,0.00019356697455395945
775,2022-03-31,18328.0,1316328.0,4103.0,7749280755.0,0.00017515922353493308
776,2022-04-01,19340.0,1094494.0,4010.0,7749930097.0,0.00014640054630159848
777,2022-04-02,17052.0,873842.0,2982.0,7749280755.0,0.0001166123706922011
778,2022-04-03,17130.0,998517.0,2795.0,7749280755.0,0.0001324596478631519
779,2022-04-04,16177.0,1035373.0,3208.0,7749280755.0,0.00013774865484274224
780,2022-04-05,16394.0,1366963.0,3734.0,7749280755.0,0.00018121720510563694
781,2022-04-06,16817.0,1172569.0,3867.0,7749280755.0,0.00015630340908973816
782,2022-04-07,16475.0,1069268.0,3595.0,7749280755.0,0.00014262201034423615
783,2022-04-08,18077.0,905974.0,3435.0,7749280755.0,0.00012134339040346203
784,2022-04-09,18046.0,712041.0,3047.0,7749280755.0,9.581676331973341e-05
785,2022-04-10,19701.0,849734.0,2181.0,7749280755.0,0.00011246772798077568
786,2022-04-11,19055.0,806164.0,2731.0,7749280755.0,0.00010755501398787558
787,2022-04-12,19601.0,994561.0,3051.0,7749280755.0,0.00013227950211232216
788,2022-04-13,19959.0,913474.0,3243.0,7749280755.0,0.00012206345722984455
789,2022-04-14,19710.0,862657.0,2857.0,7749280755.0,0.00011500770564093467
790,2022-04-15,10287.0,661681.0,2659.0,7749280755.0,8.881740406113342e-05
791,2022-04-16,16339.0,522144.0,2495.0,7749280755.0,7.059932622095327e-05
792,2022-04-17,17021.0,563952.0,1784.0,7749280755.0,7.5076903056405e-05
793,2022-04-18,13112.0,588424.0,2293.0,7749280755.0,7.889170870542295e-05
794,2022-04-19,18108.0,724685.0,2998.0,7749878085.0,9.73776608771001e-05
795,2022-04-20,18369.0,943678.0,3057.0,7749280755.0,0.00012572108700170589
796,2022-04-21,18331.0,789903.0,2509.0,7749280755.0,0.0001051701474971273
797,2022-04-22,18525.0,627747.0,2334.0,7749280755.0,8.40190232596625e-05
798,2022-04-23,19714.0,487955.0,2309.0,7749280755.0,6.594741062520712e-05
799,2022-04-24,19465.0,545159.0,3026.0,7749280755.0,7.425450415236634e-05
800,2022-04-25,18813.0,574460.0,2057.0,7749280755.0,7.678519062766878e-05
801,2022-04-26,20329.0,672231.0,2290.0,7749280755.0,8.970264750718791e-05
802,2022-04-27,19697.0,691736.0,2861.0,7749280755.0,9.295649787049172e-05
803,2022-04-28,19962.0,627752.0,2023.0,7749280755.0,8.361834091272384e-05
804,2022-04-29,22771.0,632164.0,2624.0,7756777743.0,8.48811222668031e-05
805,2022-04-30,24699.0,400551.0,2225.0,7749280755.0,5.4560031229633774e-05
806,2022-05-01,23494.0,443873.0,1443.0,7749280755.0,5.9141359629316976e-05
807,2022-05-02,16524.0,458044.0,1683.0,7749280755.0,6.127975163289848e-05
808,2022-05-03,19306.0,640418.0,2248.0,7749280755.0,8.554316470883884e-05
809,2022-05-04,19893.0,603093.0,2299.0,7749280755.0,8.079240122975775e-05
810,2022-05-05,19898.0,639925.0,1896.0,7749280755.0,8.502531019732037e-05
811,2022-05-06,20349.0,564805.0,1845.0,7749280755.0,7.52656947709207e-05
812,2022-05-07,21614.0,465579.0,1718.0,7749280755.0,6.229726541892468e-05
813,2022-05-08,23447.0,488065.0,1064.0,7749280755.0,6.435500477618196e-05
814,2022-05-09,20290.0,753317.0,1623.0,7749280755.0,9.930560323336743e-05
815,2022-05-10,20158.0,738050.0,2062.0,7749280755.0,9.790198909885799e-05
816,2022-05-11,19870.0,675423.0,1903.0,7749280755.0,8.961515551645541e-05
817,2022-05-12,20239.0,747233.0,1702.0,7749280755.0,9.862244305794286e-05
818,2022-05-13,20376.0,633097.0,1659.0,7749280755.0,8.383836133189628e-05
819,2022-05-14,22109.0,500018.0,1689.0,7749280755.0,6.670399696984524e-05
820,2022-05-15,23349.0,490779.0,961.0,7749280755.0,6.45723152664379e-05
821,2022-05-16,20416.0,588039.0,1508.0,7749280755.0,7.782902943745519e-05
822,2022-05-17,20008.0,752994.0,1862.0,7749280755.0,9.957233766529084e-05
823,2022-05-18,19926.0,732985.0,1836.0,7749280755.0,9.695674008393828e-05
824,2022-05-19,20232.0,1022060.0,1880.0,7749280755.0,0.0001343169815248228
825,2022-05-20,20870.0,564186.0,1556.0,7749280755.0,7.481287855339808e-05
826,2022-05-21,21036.0,563229.0,1581.0,7749280755.0,7.472164427987615e-05
827,2022-05-22,21977.0,453695.0,968.0,7749280755.0,5.979587198476719e-05
828,2022-05-23,20049.0,541258.0,1293.0,7756777743.0,7.144564642194622e-05
829,2022-05-24,20739.0,691538.0,1800.0,7749280755.0,9.156178778813647e-05
830,2022-05-25,21058.0,616096.0,1889.0,7749280755.0,8.19412820461168e-05
831,2022-05-26,20057.0,650202.0,1539.0,7749280755.0,8.58908098755547e-05
832,2022-05-27,22133.0,601496.0,1509.0,7749280755.0,7.956686813833215e-05
833,2022-05-28,22135.0,707590.0,2159.0,7749930097.0,9.408859059029006e-05
834,2022-05-29,22517.0,320296.0,590.0,7749280755.0,4.209371299259372e-05
835,2022-05-30,20958.0,546437.0,1457.0,7749280755.0,7.239471865024718e-05
836,2022-05-31,22175.0,695495.0,1603.0,7749280755.0,9.181819868133039e-05
837,2022-06-01,23054.0,639791.0,1668.0,7749280755.0,8.471379741615775e-05
838,2022-06-02,22172.0,609472.0,1562.0,7749280755.0,8.066451839374607e-05
839,2022-06-03,22633.0,570709.0,1453.0,7749280755.0,7.552171853141228e-05
840,2022-06-04,23818.0,409203.0,1050.0,7749280755.0,5.416025219233395e-05
841,2022-06-05,24019.0,334425.0,1243.0,7749280755.0,4.47596378252526e-05
842,2022-06-06,20259.0,542386.0,1364.0,7749280755.0,7.175194932010177e-05
843,2022-06-07,22038.0,703777.0,1728.0,7749280755.0,9.304824832095014e-05
844,2022-06-08,21459.0,716757.0,2047.0,7749280755.0,9.513489358665003e-05
845,2022-06-09,21505.0,648270.0,1549.0,7749280755.0,8.565440083864918e-05
846,2022-06-10,22640.0,597134.0,1617.0,7749930097.0,7.913671379273603e-05
847,2022-06-11,23436.0,446694.0,1518.0,7749280755.0,5.960217658935497e-05
848,2022-06-12,24304.0,470559.0,988.0,7749280755.0,6.199788279576922e-05
849,2022-06-13,22081.0,552936.0,1294.0,7749280755.0,7.302303502617128e-05
850,2022-06-14,21741.0,704669.0,1467.0,7749280755.0,9.282655032673416e-05
851,2022-06-15,22856.0,679221.0,1768.0,7749280755.0,8.993105580157807e-05
852,2022-06-16,21569.0,657189.0,1881.0,7749280755.0,8.723377322002834e-05
853,2022-06-17,22770.0,615801.0,1647.0,7749280755.0,8.159092695048445e-05
854,2022-06-18,23506.0,459784.0,1363.0,7749280755.0,6.109134705108512e-05
855,2022-06-19,24117.0,469680.0,1106.0,7749280755.0,6.203672511023896e-05
856,2022-06-20,21827.0,563984.0,1241.0,7749930097.0,7.437409018993891e-05
857,2022-06-21,21819.0,941047.0,1833.0,7749930097.0,0.00012379169721432392
858,2022-06-22,22451.0,803658.0,1809.0,7749930097.0,0.0001060329563899033
859,2022-06-23,23076.0,787248.0,2168.0,7749930097.0,0.0001043787479209827
860,2022-06-24,22536.0,810204.0,1969.0,7749930097.0,0.00010708406264480401
861,2022-06-25,23272.0,559449.0,1354.0,7749930097.0,7.393473138832622e-05
862,2022-06-26,24841.0,587092.0,1043.0,7749930097.0,7.710030832811008e-05
863,2022-06-27,22981.0,676158.0,1432.0,7749930097.0,8.909473909542542e-05
864,2022-06-28,23189.0,1024059.0,1988.0,7749930097.0,0.0001347030214381042
865,2022-06-29,22644.0,955467.0,1812.0,7749930097.0,0.00012562526213970315
866,2022-06-30,23810.0,947415.0,2143.0,7749930097.0,0.0001250133856529932
867,2022-07-01,23764.0,953956.0,2050.0,7749280755.0,0.00012574792820240258
868,2022-07-02,25078.0,688611.0,1432.0,7749930097.0,9.070159229850405e-05
869,2022-07-03,26286.0,656636.0,1105.0,7749930097.0,8.615380934319155e-05
870,2022-07-04,24403.0,727788.0,1424.0,7749930097.0,9.574641199502421e-05
871,2022-07-05,23709.0,1223363.0,2102.0,7749930097.0,0.00016056699665997
872,2022-07-06,24501.0,1052335.0,2082.0,7749930097.0,0.00013847286189270515
873,2022-07-07,24239.0,1073761.0,2297.0,7749930097.0,0.00014151495384771856
874,2022-07-08,24788.0,1059126.0,2474.0,7749930097.0,0.0001398549388748119
875,2022-07-09,21311.0,826382.0,1779.0,7749930097.0,0.00010892640184287329
876,2022-07-10,22672.0,734698.0,1163.0,7749930097.0,9.630125570924875e-05
877,2022-07-11,21383.0,803364.0,1669.0,7749930097.0,0.00010581437377318321
878,2022-07-12,21948.0,1293286.0,2688.0,7749930097.0,0.00017034553647277885
879,2022-07-13,22400.0,1083567.0,2213.0,7749930097.0,0.00014267186750858767
880,2022-07-14,22143.0,1138742.0,2521.0,7749930097.0,0.000150188709502111
881,2022-07-15,21309.0,985552.0,2273.0,7749930097.0,0.00013010207671296367
882,2022-07-16,23879.0,1168078.0,2393.0,7749930097.0,0.00015380887118729325
883,2022-07-17,25699.0,814931.0,1561.0,7749930097.0,0.00010716754726878152
884,2022-07-18,24167.0,839170.0,1845.0,7749930097.0,0.00011066164330075505
885,2022-07-19,24266.0,1140362.0,2866.0,7749280755.0,0.00015085554865794767
886,2022-07-20,24060.0,1165687.0,2551.0,7749280755.0,0.00015371710454953054
887,2022-07-21,23927.0,1213316.0,3099.0,7749930097.0,0.00016055706108648272
888,2022-07-22,23567.0,1070295.0,2594.0,7749930097.0,0.00014145095327044988
889,2022-07-23,24705.0,1259156.0,2336.0,7749930097.0,0.00016548742813776634
890,2022-07-24,20198.0,822238.0,1640.0,7749930097.0,0.00010821233088600851
891,2022-07-25,23118.0,844144.0,2186.0,7749930097.0,0.00011174345951007099
892,2022-07-26,24939.0,1196035.0,2825.0,7749930097.0,0.0001579736829463689
893,2022-07-27,25498.0,1061930.0,2504.0,7749930097.0,0.00014025545861642887
894,2022-07-28,26167.0,1056349.0,3088.0,7749930097.0,0.00014028887827270423
895,2022-07-29,25956.0,982647.0,2961.0,7749930097.0,0.00013061498456506658
896,2022-07-30,26406.0,828530.0,2218.0,7749930097.0,0.00010977002235533842
897,2022-07-31,28113.0,1149113.0,1884.0,7749930097.0,0.00015070497222318365
898,2022-08-01,25541.0,768941.0,2260.0,7749930097.0,0.00010213524381418688
899,2022-08-02,26484.0,1081072.0,2840.0,7749930097.0,0.00014315896867630806
900,2022-08-03,26614.0,1387860.0,2547.0,7749930097.0,0.00018236680619185204
901,2022-08-04,26314.0,978300.0,2960.0,7749930097.0,0.00013005278594579303
902,2022-08-05,25797.0,1066645.0,2790.0,7749280755.0,0.00014124472123348692
903,2022-08-06,25328.0,764494.0,2539.0,7749280755.0,0.00010192997582264007
904,2022-08-07,27966.0,914857.0,1843.0,7749280755.0,0.00012043530612796852
905,2022-08-08,25135.0,710782.0,2025.0,7749280755.0,9.433546455628448e-05
906,2022-08-09,25360.0,988700.0,3099.0,7749930097.0,0.00013157408999014356
907,2022-08-10,26578.0,931049.0,2677.0,7749280755.0,0.00012360101927936924
908,2022-08-11,26332.0,913365.0,2974.0,7749280755.0,0.00012170226241854622
909,2022-08-12,25982.0,721434.0,2829.0,7749930097.0,9.673945321006423e-05
910,2022-08-13,26866.0,693458.0,2360.0,7749280755.0,9.253220042870933e-05
911,2022-08-14,29458.0,682922.0,1745.0,7749280755.0,9.037896833820418e-05
912,2022-08-15,25304.0,699468.0,1996.0,7749280755.0,9.283803526357073e-05
913,2022-08-16,27437.0,854666.0,2725.0,7749930097.0,0.00011379663931954559
914,2022-08-17,27928.0,910066.0,2555.0,7749930097.0,0.00012072573407625666
915,2022-08-18,27358.0,887826.0,2906.0,7749280755.0,0.00011831885164418721
916,2022-08-19,26877.0,809938.0,2480.0,7749280755.0,0.00010771812589980165
917,2022-08-20,27031.0,678079.0,2338.0,7749280755.0,9.051923942069125e-05
918,2022-08-21,29119.0,681372.0,1473.0,7749280755.0,8.98279494585172e-05
919,2022-08-22,26811.0,623397.0,1919.0,7749280755.0,8.292214726965329e-05
920,2022-08-23,27165.0,863067.0,2542.0,7749280755.0,0.00011465412443944935
921,2022-08-24,27174.0,809036.0,2452.0,7749280755.0,0.00010756559561507331
922,2022-08-25,27027.0,738204.0,2491.0,7749280755.0,9.847546167528163e-05
923,2022-08-26,26869.0,670098.0,2456.0,7749280755.0,8.964160958444975e-05
924,2022-08-27,27500.0,562910.0,1969.0,7749280755.0,7.518117079757294e-05
925,2022-08-28,29311.0,556934.0,1461.0,7749280755.0,7.375445774515624e-05
926,2022-08-29,25824.0,538519.0,1783.0,7749280755.0,7.179363060772212e-05
927,2022-08-30,25676.0,737909.0,2424.0,7749280755.0,9.835093398935705e-05
928,2022-08-31,25137.0,687222.0,2133.0,7749280755.0,9.143455017329541e-05
929,2022-09-01,25107.0,634608.0,2314.0,7749280755.0,8.487858690312737e-05
930,2022-09-02,25372.0,588291.0,2103.0,7749930097.0,7.862277367325782e-05
931,2022-09-03,26239.0,520457.0,1940.0,7749280755.0,6.9665433098636e-05
932,2022-09-04,27515.0,470320.0,1086.0,7749280755.0,6.20935045732512e-05
933,2022-09-05,25142.0,438087.0,1252.0,7749280755.0,5.814823520353922e-05
934,2022-09-06,25203.0,649270.0,1995.0,7749280755.0,8.635898235693746e-05
935,2022-09-07,24323.0,582519.0,1683.0,7749280755.0,7.734253267482758e-05
936,2022-09-08,24452.0,554212.0,1978.0,7749280755.0,7.40703580302789e-05
937,2022-09-09,24701.0,525007.0,2211.0,7749280755.0,7.0602294238338e-05
938,2022-09-10,25026.0,424088.0,962.0,7749280755.0,5.596751669116678e-05
939,2022-09-11,26443.0,394591.0,660.0,7749280755.0,5.177138533032799e-05
940,2022-09-12,24280.0,484411.0,1171.0,7749280755.0,6.402155447521916e-05
